"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
23532,"STARLIGHT SUITES","STARLIGHT SUITES RIVER VALLEY CLOSE Singapore",9,"Non-landed Properties","1",2700,"500 to 600","19-Apr","103.8371893","1.2938161","11 river valley cl, singapore 238437"
23533,"ROBIN SUITES","ROBIN SUITES ROBIN ROAD Singapore",10,"Non-landed Properties","1",2500,"400 to 500","19-Apr","103.828489","1.317651","25 robin rd, singapore 258203"
23534,"CONCOURSE SKYLINE","CONCOURSE SKYLINE BEACH ROAD Singapore",7,"Non-landed Properties","1",5300,"1000 to 1100","19-Apr","103.8619264","1.3005823","298 beach rd, singapore 199554"
23535,"THE CORNWALL","THE CORNWALL CORNWALL GARDENS Singapore",10,"Non-landed Properties","4",7200,"1900 to 2000","19-Apr","103.8009036","1.3162359","cornwall gardens, singapore"
23536,"ROBIN REGALIA","ROBIN REGALIA ROBIN ROAD Singapore",10,"Non-landed Properties","3",3000,"1300 to 1400","19-Apr","103.828434","1.3171993","33 robin rd, singapore 258208"
23537,"GRANGE HEIGHTS","GRANGE HEIGHTS GRANGE ROAD Singapore",9,"Non-landed Properties","4",5200,"2200 to 2300","19-Apr","103.8346988","1.2978246","23 grange rd, singapore 239698"
23538,"SCOTTS 28","SCOTTS 28 SCOTTS ROAD Singapore",9,"Non-landed Properties","3",6200,"1600 to 1700","19-Apr","103.8349441","1.3097977","28 scotts rd, singapore 228223"
23539,"JIA","JIA WILKIE ROAD Singapore",9,"Non-landed Properties","3",4800,"2600 to 2700","19-Apr","103.8477232","1.3024776","65 wilkie rd, singapore 228068"
23540,"THE PIER AT ROBERTSON","THE PIER AT ROBERTSON MOHAMED SULTAN ROAD Singapore",9,"Non-landed Properties","1",3400,"600 to 700","19-Apr","103.8407452","1.2916682","80 mohamed sultan rd, singapore 239013"
23541,"SOMMERVILLE PARK","SOMMERVILLE PARK FARRER DRIVE Singapore",10,"Non-landed Properties","2",2900,"1000 to 1100","19-Apr","103.806916","1.3122121","15 sommerville estate rd, singapore 258022"
23542,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","3",8000,"1600 to 1700","19-Apr","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
23543,"MILL POINT","MILL POINT ZION CLOSE Singapore",10,"Non-landed Properties","1",2500,"500 to 600","19-Apr","103.8302756","1.2929306","1 zion cl, mill point, singapore 247811"
23544,"THE COSMOPOLITAN","THE COSMOPOLITAN KIM SENG ROAD Singapore",9,"Non-landed Properties","2",5200,"1100 to 1200","19-Apr","103.831967","1.295549","200 kim seng rd, singapore 239496"
23545,"VALLEY PARK","VALLEY PARK RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","1",2650,"800 to 900","19-Apr","103.8279444","1.2934308","475 river valley rd, singapore 248358"
23546,"VILLA DELLE ROSE","VILLA DELLE ROSE TAMAN NAKHODA Singapore",10,"Non-landed Properties","3",7300,"2700 to 2800","19-Apr","103.807281","1.310715","2, 104 taman nakhoda, singapore 257795"
23547,"THE PATERSON","THE PATERSON PATERSON ROAD Singapore",9,"Non-landed Properties","2",4800,"1200 to 1300","19-Apr","103.8306266","1.3026314","paterson rd, singapore"
23548,"THE LEVELZ","THE LEVELZ FARRER ROAD Singapore",10,"Non-landed Properties","2",4000,"1100 to 1200","19-Apr","103.8050306","1.3137627","38 farrer rd, singapore 268836"
23549,"R66 APARTMENTS","R66 APARTMENTS RANGOON ROAD Singapore",8,"Non-landed Properties","1",1900,"400 to 500","19-Apr","103.8544454","1.3140576","66 rangoon rd, singapore 218356"
23550,"NEWTON EDGE","NEWTON EDGE MAKEWAY AVENUE Singapore",9,"Non-landed Properties","2",3500,"900 to 1000","19-Apr","103.842001","1.3129102","1,3,5 makeway ave, singapore 228598"
23551,"ROBERTSON EDGE","ROBERTSON EDGE TONG WATT ROAD Singapore",9,"Non-landed Properties","2",3200,"400 to 500","19-Apr","103.8406014","1.2929463","18 tong watt rd, singapore 238010"
23552,"ESPADA","ESPADA ST. THOMAS WALK Singapore",9,"Non-landed Properties","1",3400,"600 to 700","19-Apr","103.8367065","1.2973559","48 st thomas walk, singapore 238126"
23553,"CITY GATE","CITY GATE BEACH ROAD Singapore",7,"Non-landed Properties","3",1800,"900 to 1000","19-Apr","103.8622013","1.3023747","371 beach rd, singapore 199597"
23554,"GOODWOOD RESIDENCE","GOODWOOD RESIDENCE BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","3",9500,"1900 to 2000","19-Apr","103.8357836","1.3153236","261 bukit timah rd, singapore 259703"
23555,"JERVOIS MEADOWS","JERVOIS MEADOWS JERVOIS ROAD Singapore",10,"Non-landed Properties","3",4000,"1900 to 2000","19-Apr","103.8167615","1.2949655","107 jervois rd, singapore 249063"
23556,"JIA","JIA WILKIE ROAD Singapore",9,"Non-landed Properties","4",7800,">3000","19-Apr","103.8477232","1.3024776","65 wilkie rd, singapore 228068"
23557,"JOOL SUITES","JOOL SUITES SING JOO WALK Singapore",8,"Non-landed Properties","1",1900,"400 to 500","19-Apr","103.8550069","1.315246","2 sing joo walk, singapore 217811"
23558,"THE PEAK @ CAIRNHILL I","THE PEAK @ CAIRNHILL I CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","1",2600,"500 to 600","19-Apr","103.838378","1.308098","51 cairnhill cir, singapore 229784"
23559,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","1",3800,"500 to 600","19-Apr","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
23560,"EURO-ASIA COURT","EURO-ASIA COURT RIVER VALLEY CLOSE Singapore",9,"Non-landed Properties","3",2800,"1000 to 1100","19-Apr","103.8376371","1.2944699","7 river valley cl, 3, singapore 238431"
23561,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","1",3450,"500 to 600","19-Apr","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
23562,"RIVERSIDE 48","RIVERSIDE 48 ROBERTSON QUAY Singapore",9,"Non-landed Properties","na*",2950,"800 to 900","19-Apr","103.8397071","1.2912223","48 robertson quay, singapore 238237"
23563,"EMILY RESIDENCE","EMILY RESIDENCE MOUNT EMILY ROAD Singapore",9,"Non-landed Properties","1",2800,"600 to 700","19-Apr","103.8492297","1.3040927","3 mount emily rd, singapore 228485"
23564,"CLIVEDEN AT GRANGE","CLIVEDEN AT GRANGE GRANGE ROAD Singapore",10,"Non-landed Properties","3",8700,"2100 to 2200","19-Apr","103.826623","1.2992831","cliveden at grange, singapore"
23565,"SHEARES VILLE","SHEARES VILLE HOLT ROAD Singapore",10,"Non-landed Properties","3",4250,"1300 to 1400","19-Apr","103.8253379","1.2936685","9 holt rd, singapore 249446"
23566,"OLEANAS RESIDENCE","OLEANAS RESIDENCE KIM YAM ROAD Singapore",9,"Non-landed Properties","3",4800,"1600 to 1700","19-Apr","103.8387671","1.2934136","42 kim yam rd, singapore 239347"
23567,"J C DRAYCOTT","J C DRAYCOTT DRAYCOTT DRIVE Singapore",10,"Non-landed Properties","3",3300,"1000 to 1100","19-Apr","103.8308886","1.3097927","34 draycott dr, singapore 259426"
23568,"DUCHESS MANOR","DUCHESS MANOR DUCHESS ROAD Singapore",10,"Non-landed Properties","1",2500,"600 to 700","19-Apr","103.807042","1.324536","20b duchess rd, singapore 269032"
23569,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",3950,"1200 to 1300","19-Apr","103.8574666","1.3105599","4 kitchener link, singapore 208539"
23570,"CAIRNHILL MANSIONS","CAIRNHILL MANSIONS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","3",3500,"2000 to 2100","19-Apr","103.8362367","1.3091576","69 cairnhill rd, singapore 229675"
23571,"SKYPARK","SKYPARK ST. THOMAS WALK Singapore",9,"Non-landed Properties","3",13000,"2600 to 2700","19-Apr","103.8358748","1.297102","22 st thomas walk, singapore 238107"
23572,"CAIRNHILL MANSIONS","CAIRNHILL MANSIONS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","3",3300,"2000 to 2100","19-Apr","103.8362367","1.3091576","69 cairnhill rd, singapore 229675"
23573,"NATHAN RESIDENCES","NATHAN RESIDENCES NATHAN ROAD Singapore",10,"Non-landed Properties","2",3100,"700 to 800","19-Apr","103.8273403","1.294635","25 nathan rd, singapore 248745"
23574,"CONCOURSE SKYLINE","CONCOURSE SKYLINE BEACH ROAD Singapore",7,"Non-landed Properties","1",4550,"1100 to 1200","19-Apr","103.8619264","1.3005823","298 beach rd, singapore 199554"
23575,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT DRAYCOTT DRIVE Singapore",10,"Non-landed Properties","2",3800,"1100 to 1200","19-Apr","103.8321504","1.3096343","draycott dr, singapore"
23576,"ST REGIS RESIDENCES SINGAPORE","ST REGIS RESIDENCES SINGAPORE TANGLIN ROAD Singapore",10,"Non-landed Properties","4",25000,">3000","19-Apr","103.8259567","1.3057992","29 tanglin rd, singapore 247911"
23577,"VALLEY PARK","VALLEY PARK RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","1",3000,"800 to 900","19-Apr","103.8279444","1.2934308","475 river valley rd, singapore 248358"
23578,"SUITES AT ORCHARD","SUITES AT ORCHARD HANDY ROAD Singapore",9,"Non-landed Properties","2",5550,"700 to 800","19-Apr","103.8458381","1.3004323","38 handy rd, suites@orchard, singapore 229239"
23579,"HORIZON TOWERS","HORIZON TOWERS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","4",6500,"2600 to 2700","19-Apr","103.8333551","1.2983254","15 leonie hill rd, singapore 239194"
23580,"MADISON RESIDENCES","MADISON RESIDENCES BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","4",11500,">3000","19-Apr","103.8300946","1.3188276","355 bukit timah rd, singapore 259724"
23581,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","2",7200,"1000 to 1100","19-Apr","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
23582,"RIVERGATE","RIVERGATE ROBERTSON QUAY Singapore",9,"Non-landed Properties","3",7000,"1400 to 1500","19-Apr","103.8366567","1.2905092","95 robertson quay, singapore 238256"
23583,"STUDIO 3","STUDIO 3 SHANGHAI ROAD Singapore",10,"Non-landed Properties","1",2400,"500 to 600","19-Apr","103.8275584","1.2957979","28 shanghai rd, studio 3, singapore 248196"
23584,"THE PATERSON EDGE","THE PATERSON EDGE PATERSON ROAD Singapore",9,"Non-landed Properties","2",4500,"1000 to 1100","19-Apr","103.829684","1.302637","the paterson edge, singapore"
23585,"FIFTY-TWO STEVENS","FIFTY-TWO STEVENS STEVENS ROAD Singapore",10,"Non-landed Properties","1",3000,"1000 to 1100","19-Apr","103.8263756","1.3149729","52 stevens rd, singapore 257848"
23586,"ZENITH","ZENITH ZION ROAD Singapore",10,"Non-landed Properties","1",2600,"500 to 600","19-Apr","103.8304758","1.292646","60 zion rd, singapore 247785"
23587,"THE PIER AT ROBERTSON","THE PIER AT ROBERTSON MOHAMED SULTAN ROAD Singapore",9,"Non-landed Properties","2",5750,"1100 to 1200","19-Apr","103.8407452","1.2916682","80 mohamed sultan rd, singapore 239013"
23588,"WATERFORD RESIDENCE","WATERFORD RESIDENCE KIM YAM ROAD Singapore",9,"Non-landed Properties","2",3800,"1000 to 1100","19-Apr","103.8393664","1.2938768","23 kim yam rd, singapore 239333"
23589,"ASPEN HEIGHTS","ASPEN HEIGHTS RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","2",3500,"800 to 900","19-Apr","103.8404024","1.2943618","#b1, 263 river valley rd, 04, singapore 238307"
23590,"MACKENZIE 88","MACKENZIE 88 MACKENZIE ROAD Singapore",9,"Non-landed Properties","1",2050,"400 to 500","19-Apr","103.8475218","1.3063469","88 mackenzie rd, singapore 228697"
23591,"THE LAURELS","THE LAURELS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","na*",3800,"500 to 600","19-Apr","103.8373058","1.3048975","38 cairnhill rd, singapore 229658"
23592,"VERDURE","VERDURE HOLLAND ROAD Singapore",10,"Non-landed Properties","4",7500,"2200 to 2300","19-Apr","103.8071794","1.3093782","63 holland rd, singapore 258887"
23593,"PARVIS","PARVIS HOLLAND HILL Singapore",10,"Non-landed Properties","4",9750,"2000 to 2100","19-Apr","103.8007994","1.3105012","12 holland hill, singapore 278743"
23594,"KERRISDALE","KERRISDALE STURDEE ROAD Singapore",8,"Non-landed Properties","2",3150,"900 to 1000","19-Apr","103.8580392","1.3134384","32 sturdee rd, singapore 207853"
23595,"CITYLIGHTS","CITYLIGHTS JELLICOE ROAD Singapore",8,"Non-landed Properties","1",3200,"600 to 700","19-Apr","103.863189","1.309416","82 jellicoe rd, singapore 208741"
23596,"OXLEY EDGE","OXLEY EDGE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","1",2200,"300 to 400","19-Apr","103.8415724","1.2956201","oxley edge, 308 river valley road, oxley edge, singapore 238349 river valley rd, singapore 238349"
23597,"THE COSMOPOLITAN","THE COSMOPOLITAN KIM SENG ROAD Singapore",9,"Non-landed Properties","2",5000,"1100 to 1200","19-Apr","103.831967","1.295549","200 kim seng rd, singapore 239496"
23598,"CAVENAGH GARDENS","CAVENAGH GARDENS CAVENAGH ROAD Singapore",9,"Non-landed Properties","3",2500,"1100 to 1200","19-Apr","103.8408371","1.3055898","69 cavenagh rd, singapore 229622"
23599,"VIDA","VIDA PECK HAY ROAD Singapore",9,"Non-landed Properties","2",3600,"800 to 900","19-Apr","103.838905","1.308895","5 peck hay rd, singapore 228307"
23600,"THE PIER AT ROBERTSON","THE PIER AT ROBERTSON MOHAMED SULTAN ROAD Singapore",9,"Non-landed Properties","2",4800,"1000 to 1100","19-Apr","103.8407452","1.2916682","80 mohamed sultan rd, singapore 239013"
23601,"THE SUITES AT CENTRAL","THE SUITES AT CENTRAL DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","3",7000,"1300 to 1400","19-Apr","103.83703","1.298929","57b devonshire rd, singapore 239899"
23602,"YONG AN PARK","YONG AN PARK RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","4",18000,">3000","19-Apr","103.834042","1.2948171","331 river valley road, #01-01, angsana terrace, singapore 238363"
23603,"THE LAURELS","THE LAURELS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","2",5500,"1000 to 1100","19-Apr","103.8373058","1.3048975","38 cairnhill rd, singapore 229658"
23604,"KERRISDALE","KERRISDALE STURDEE ROAD Singapore",8,"Non-landed Properties","4",5339,"1400 to 1500","19-Apr","103.8580392","1.3134384","32 sturdee rd, singapore 207853"
23605,"SOMMERVILLE PARK","SOMMERVILLE PARK FARRER DRIVE Singapore",10,"Non-landed Properties","3",4100,"1300 to 1400","19-Apr","103.806916","1.3122121","15 sommerville estate rd, singapore 258022"
23606,"DUO RESIDENCES","DUO RESIDENCES FRASER STREET Singapore",7,"Non-landed Properties","1",3300,"600 to 700","19-Apr","103.8583668","1.3003631","1 fraser st, singapore 189350"
23607,"CITY GATE","CITY GATE BEACH ROAD Singapore",7,"Non-landed Properties","2",2000,"800 to 900","19-Apr","103.8622013","1.3023747","371 beach rd, singapore 199597"
23608,"21 ANDERSON","21 ANDERSON ANDERSON ROAD Singapore",10,"Non-landed Properties","3",8000,"1600 to 1700","19-Apr","103.8285257","1.3126452","21 anderson rd, singapore 259984"
23609,"ALBA","ALBA CAIRNHILL RISE Singapore",9,"Non-landed Properties","3",12516,"1800 to 1900","19-Apr","103.8395498","1.3075986","8 cairnhill rise, singapore 229743"
23610,"THE FORD @ HOLLAND","THE FORD @ HOLLAND FORD AVENUE Singapore",10,"Non-landed Properties","3",4800,"1100 to 1200","19-Apr","103.793691","1.313498","1 ford ave, singapore 268685"
23611,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT PENHAS ROAD Singapore",8,"Non-landed Properties","na*",2700,"1100 to 1200","19-Apr","103.8627178","1.3093713","penhas rd, singapore"
23612,"RV RESIDENCES","RV RESIDENCES RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","3",3650,"800 to 900","19-Apr","103.8284509","1.2943579","461 river valley rd, singapore 248346"
23613,"THE MERLOT","THE MERLOT KENG LEE ROAD Singapore",8,"Non-landed Properties","1",1800,"500 to 600","19-Apr","103.8463837","1.31431","102b keng lee rd, singapore 219265"
23614,"1919","1919 SOPHIA ROAD Singapore",9,"Non-landed Properties","2",3500,"800 to 900","19-Apr","103.8473702","1.3020842","sophia rd, singapore"
23615,"UP@ROBERTSON QUAY","UP@ROBERTSON QUAY ROBERTSON QUAY Singapore",9,"Non-landed Properties","1",3300,"500 to 600","19-Apr","103.8376588","1.2907234","92 robertson quay, singapore 238260"
23616,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","1",2700,"500 to 600","19-Apr","103.8036039","1.3151717","7 leedon heights, singapore"
23617,"CITY GATE","CITY GATE BEACH ROAD Singapore",7,"Non-landed Properties","1",2500,"400 to 500","19-Apr","103.8622013","1.3023747","371 beach rd, singapore 199597"
23618,"THE LEGEND","THE LEGEND BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","2",3800,"1400 to 1500","19-Apr","103.8294053","1.3185977","361 bukit timah rd, singapore 259725"
23619,"ARDMORE II","ARDMORE II ARDMORE PARK Singapore",10,"Non-landed Properties","4",9500,"2000 to 2100","19-Apr","103.8282603","1.3092716","2 ardmore park, singapore 259947"
23620,"LIV ON WILKIE","LIV ON WILKIE WILKIE TERRACE Singapore",9,"Non-landed Properties","2",2150,"500 to 600","19-Apr","103.8488052","1.3025645","wilkie terrace, singapore"
23621,"21 ANDERSON","21 ANDERSON ANDERSON ROAD Singapore",10,"Non-landed Properties","3",8000,"1600 to 1700","19-Apr","103.8285257","1.3126452","21 anderson rd, singapore 259984"
23622,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT ZION ROAD Singapore",10,"Non-landed Properties","na*",2900,"900 to 1000","19-Apr","103.8325997","1.2912554","zion rd, singapore"
23623,"THE SERENADE @ HOLLAND","THE SERENADE @ HOLLAND HOLLAND ROAD Singapore",10,"Non-landed Properties","4",5200,"1700 to 1800","19-Apr","103.7801784","1.3185139","371 holland rd, singapore 278698"
23624,"TEXTILE CENTRE","TEXTILE CENTRE JALAN SULTAN Singapore",7,"Non-landed Properties","2",2400,"800 to 900","19-Apr","103.861328","1.3037351","200 jln sultan, textile centre, singapore 199018"
23625,"21 ANDERSON","21 ANDERSON ANDERSON ROAD Singapore",10,"Non-landed Properties","3",8000,"1600 to 1700","19-Apr","103.8285257","1.3126452","21 anderson rd, singapore 259984"
23626,"MILL POINT","MILL POINT ZION CLOSE Singapore",10,"Non-landed Properties","1",2500,"500 to 600","19-Apr","103.8302756","1.2929306","1 zion cl, mill point, singapore 247811"
23627,"ST MARTIN'S","ST MARTIN'S ST. MARTIN'S DRIVE Singapore",10,"Non-landed Properties","2",3300,"1100 to 1200","19-Apr","103.824394","1.3058295","st martin's dr, singapore"
23628,"CITY STUDIOS","CITY STUDIOS RACE COURSE LANE Singapore",8,"Non-landed Properties","2",2900,"1000 to 1100","19-Apr","103.852651","1.3100719","30 race course ln, singapore 218745"
23629,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT SING JOO WALK Singapore",8,"Non-landed Properties","na*",2300,"800 to 900","19-Apr","103.8553178","1.3152284","sing joo walk, singapore"
23630,"SCOTTS SQUARE","SCOTTS SQUARE SCOTTS ROAD Singapore",9,"Non-landed Properties","1",3500,"600 to 700","19-Apr","103.8329553","1.3058809","6 scotts rd, singapore 228209"
23631,"THE WHARF RESIDENCE","THE WHARF RESIDENCE TONG WATT ROAD Singapore",9,"Non-landed Properties","3",6000,"1300 to 1400","19-Apr","103.8402228","1.2931401","15 tong watt rd, singapore 238026"
23632,"ONE JERVOIS","ONE JERVOIS JERVOIS CLOSE Singapore",10,"Non-landed Properties","3",6000,"1400 to 1500","19-Apr","103.824704","1.2928495","1 jervois cl, singapore 249103"
23633,"ONE NORTH BRIDGE","ONE NORTH BRIDGE NORTH BRIDGE ROAD Singapore",6,"Non-landed Properties","2",7000,"1000 to 1100","19-Apr","103.8488974","1.290025","#06-36, high street center, singapore 179094, 1 north bridge rd, singapore 179094"
23634,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT HAMILTON ROAD Singapore",8,"Non-landed Properties","na*",2200,"900 to 1000","19-Apr","103.861364","1.3116351","hamilton rd, singapore"
23635,"VICTORIA APARTMENTS","VICTORIA APARTMENTS KITCHENER ROAD Singapore",8,"Non-landed Properties","4",4300,"1500 to 1600","19-Apr","103.8573824","1.3097324","kitchener rd, singapore"
23636,"CITY GATE","CITY GATE BEACH ROAD Singapore",7,"Non-landed Properties","2",3900,"700 to 800","19-Apr","103.8622013","1.3023747","371 beach rd, singapore 199597"
23637,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","4",7800,"2400 to 2500","19-Apr","103.8036039","1.3151717","7 leedon heights, singapore"
23638,"NASSIM PARK RESIDENCES","NASSIM PARK RESIDENCES NASSIM ROAD Singapore",10,"Non-landed Properties","4",13500,">3000","19-Apr","103.8227859","1.308688","21 nassim rd, singapore 258462"
23639,"CAIRNHILL NINE","CAIRNHILL NINE CAIRNHILL ROAD Singapore",9,"Non-landed Properties","1",4400,"700 to 800","19-Mar","103.837257","1.303817","9 cairnhill rd, singapore 229723"
23640,"PALM SPRING","PALM SPRING EWE BOON ROAD Singapore",10,"Non-landed Properties","3",5000,"1600 to 1700","19-Mar","103.831778","1.316536","18 ewe boon rd, singapore 259326"
23641,"THE LAURELS","THE LAURELS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","2",5100,"800 to 900","19-Mar","103.8373058","1.3048975","38 cairnhill rd, singapore 229658"
23642,"RIVERGATE","RIVERGATE ROBERTSON QUAY Singapore",9,"Non-landed Properties","3",7200,"1500 to 1600","19-Mar","103.8366567","1.2905092","95 robertson quay, singapore 238256"
23643,"ONE NORTH BRIDGE","ONE NORTH BRIDGE NORTH BRIDGE ROAD Singapore",6,"Non-landed Properties","1",5498,"500 to 600","19-Mar","103.8488974","1.290025","#06-36, high street center, singapore 179094, 1 north bridge rd, singapore 179094"
23644,"THE FERNHILL","THE FERNHILL FERNHILL ROAD Singapore",10,"Non-landed Properties","3",5150,"1600 to 1700","19-Mar","103.8259991","1.3143163","1 fernhill rd, singapore 259049"
23645,"BELLE VUE RESIDENCES","BELLE VUE RESIDENCES OXLEY WALK Singapore",9,"Non-landed Properties","4",11000,"2300 to 2400","19-Mar","103.8423349","1.2962835","33 oxley walk, 15, singapore 238597"
23646,"CAIRNHILL CREST","CAIRNHILL CREST CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","2",4100,"1200 to 1300","19-Mar","103.838422","1.305288","crest, cairnhill cir, 6b, singapore 229814"
23647,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT HOLLAND ROAD Singapore",10,"Non-landed Properties","2",3600,"900 to 1000","19-Mar","103.7983813","1.3129427","holland rd, singapore"
23648,"8 RODYK","8 RODYK RODYK STREET Singapore",9,"Non-landed Properties","3",6300,"1300 to 1400","19-Mar","103.8376575","1.2902204","8 rodyk st, singapore 238216"
23649,"JERVOIS LODGE","JERVOIS LODGE JERVOIS ROAD Singapore",10,"Non-landed Properties","3",3500,"1500 to 1600","19-Mar","103.8233922","1.293627","32 jervois rd, singapore 249015"
23650,"ORCHARD TOWERS","ORCHARD TOWERS CLAYMORE DRIVE Singapore",9,"Non-landed Properties","na*",4400,"1900 to 2000","19-Mar","103.829097","1.3070782","400 orchard rd, singapore 238875"
23651,"FARRER PARK SUITES","FARRER PARK SUITES OWEN ROAD Singapore",8,"Non-landed Properties","na*",2100,"500 to 600","19-Mar","103.853673","1.313144","80 owen rd, singapore 218896"
23652,"THE CATHAY RESIDENCES","THE CATHAY RESIDENCES MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",4587,"1000 to 1100","19-Mar","103.8476696","1.2997174","30 mount sophia, singapore 228464"
23653,"CITY GATE","CITY GATE BEACH ROAD Singapore",7,"Non-landed Properties","3",5600,"900 to 1000","19-Mar","103.8622013","1.3023747","371 beach rd, singapore 199597"
23654,"SARKIES GARDENS","SARKIES GARDENS SARKIES ROAD Singapore",10,"Non-landed Properties","na*",3000,"900 to 1000","19-Mar","103.8368365","1.3143022","sarkies rd, singapore"
23655,"28 RC SUITES","28 RC SUITES RACE COURSE LANE Singapore",8,"Non-landed Properties","1",1800,"400 to 500","19-Mar","103.852972","1.309843","28 race course ln, singapore"
23656,"DEVONSHIRE RESIDENCES","DEVONSHIRE RESIDENCES DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","1",3200,"1000 to 1100","19-Mar","103.8373393","1.2989615","55 devonshire rd, singapore 239855"
23657,"MARTIN PLACE RESIDENCES","MARTIN PLACE RESIDENCES MARTIN PLACE Singapore",9,"Non-landed Properties","3",7300,"1700 to 1800","19-Mar","103.8381331","1.2940753","6 martin pl, singapore 237990"
23658,"THE PIER AT ROBERTSON","THE PIER AT ROBERTSON MOHAMED SULTAN ROAD Singapore",9,"Non-landed Properties","1",3800,"700 to 800","19-Mar","103.8407452","1.2916682","80 mohamed sultan rd, singapore 239013"
23659,"ROBIN SUITES","ROBIN SUITES ROBIN ROAD Singapore",10,"Non-landed Properties","1",2350,"400 to 500","19-Mar","103.828489","1.317651","25 robin rd, singapore 258203"
23660,"LOFT @ RANGOON","LOFT @ RANGOON RANGOON ROAD Singapore",8,"Non-landed Properties","1",1900,"400 to 500","19-Mar","103.853716","1.314989","113 rangoon rd, singapore 218392"
23661,"CONCOURSE SKYLINE","CONCOURSE SKYLINE BEACH ROAD Singapore",7,"Non-landed Properties","1",3700,"700 to 800","19-Mar","103.8619264","1.3005823","298 beach rd, singapore 199554"
23662,"THE ASTON","THE ASTON KAY POH ROAD Singapore",10,"Non-landed Properties","1",2250,"600 to 700","19-Mar","103.8298503","1.29595","2 kay poh rd, singapore 248973"
23663,"HULLET RISE","HULLET RISE HULLET ROAD Singapore",9,"Non-landed Properties","1",3300,"1200 to 1300","19-Mar","103.8386979","1.3032367","hullet rd, singapore"
23664,"THE CATHAY RESIDENCES","THE CATHAY RESIDENCES MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",4787,"1000 to 1100","19-Mar","103.8476696","1.2997174","30 mount sophia, singapore 228464"
23665,"TULIP GARDEN","TULIP GARDEN FARRER ROAD Singapore",10,"Non-landed Properties","3",2600,"1700 to 1800","19-Mar","103.8030689","1.311599","3 farrer rd, singapore 268818"
23666,"CAIRNHILL CREST","CAIRNHILL CREST CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","3",6000,"1700 to 1800","19-Mar","103.838422","1.305288","crest, cairnhill cir, 6b, singapore 229814"
23667,"PARC SOPHIA","PARC SOPHIA ADIS ROAD Singapore",9,"Non-landed Properties","1",2400,"600 to 700","19-Mar","103.8476156","1.30145","10 adis rd, singapore 229979"
23668,"OLEANAS RESIDENCE","OLEANAS RESIDENCE KIM YAM ROAD Singapore",9,"Non-landed Properties","3",3600,"1200 to 1300","19-Mar","103.8387671","1.2934136","42 kim yam rd, singapore 239347"
23669,"TANGLIN REGENCY","TANGLIN REGENCY TANGLIN ROAD Singapore",10,"Non-landed Properties","2",2880,"700 to 800","19-Mar","103.8157302","1.2923283","381-385 tanglin rd, singapore 247967"
